SYMBOL,QUOTE_DATE,BID,ASK,QUOTIM,QUOTEID,QUOTETIM_MS
EUR/USD,2019-05-02,1.1199,1.1201,14:30:06.420000,127435101,52206420
EUR/USD,2019-05-02,1.1198,1.1202,14:30:11.801000,127435102,52211801
EUR/USD,2019-05-02,1.1198,1.1203,14:30:34.585000,127435103,52234585
EUR/USD,2019-05-02,1.12,1.1202,14:30:24.641000,127435104,52224641
EUR/USD,2019-05-02,1.1198,1.1202,14:30:30.261000,127435105,52230261
EUR/USD,2019-05-02,1.12,1.1201,14:30:26.229000,127435106,52226229
EUR/USD,2019-05-02,1.1198,1.1202,14:30:12.688000,127435107,52212688
EUR/USD,2019-05-02,1.1198,1.1201,14:29:54.671000,127435108,52194671
EUR/USD,2019-05-02,1.1197,1.1202,14:30:36.553000,127435109,52236553
EUR/USD,2019-05-02,1.1199,1.1202,14:30:37.284000,127435110,52237284
EUR/USD,2019-05-02,1.12,1.1202,14:30:13.682000,127435111,52213682
EUR/USD,2019-05-02,1.1199,1.1204,14:30:25.217000,127435112,52225217
EUR/USD,2019-05-02,1.1199,1.1204,14:30:01.783000,127435113,52201783
EUR/USD,2019-05-02,1.1197,1.1201,14:30:02.368000,127435114,52202368
EUR/USD,2019-05-02,1.1199,1.1201,14:30:09.041000,127435115,52209041
EUR/USD,2019-05-02,1.1198,1.1203,14:30:05.013000,127435116,52205013
EUR/USD,2019-05-02,1.1197,1.1201,14:29:56.627000,127435117,52196627
EUR/USD,2019-05-02,1.1199,1.12,14:30:15.931000,127435118,52215931
EUR/USD,2019-05-02,1.1199,1.1204,14:29:59.017000,127435119,52199017
EUR/USD,2019-05-02,1.1199,1.1201,14:30:25.847000,127435120,52225847
EUR/USD,2019-05-02,1.1198,1.1203,14:30:21.197000,127435121,52221197
EUR/USD,2019-05-02,1.1198,1.1202,14:30:47.012000,127435122,52247012
EUR/USD,2019-05-02,1.1198,1.1202,14:30:40.051000,127435123,52240051
EUR/USD,2019-05-02,1.1198,1.1201,14:30:37.753000,127435124,52237753
EUR/USD,2019-05-02,1.1199,1.1203,14:30:41.706000,127435125,52241706
EUR/USD,2019-05-02,1.1199,1.1202,14:30:42.480000,127435126,52242480
EUR/USD,2019-05-02,1.1198,1.1202,14:30:48.044000,127435127,52248044
EUR/USD,2019-05-02,1.1198,1.1202,14:30:42.717000,127435128,52242717
EUR/USD,2019-05-02,1.1199,1.1203,14:30:37.711000,127435129,52237711
EUR/USD,2019-05-02,1.1201,1.1202,14:30:46.460000,127435130,52246460
EUR/USD,2019-05-02,1.1198,1.1202,14:30:44.906000,127435131,52244906
EUR/USD,2019-05-02,1.1199,1.1204,14:30:39.435000,127435132,52239435
EUR/USD,2019-05-02,1.1198,1.1202,14:30:38.706000,127435133,52238706
EUR/USD,2019-05-02,1.12,1.1202,14:30:45.436000,127435134,52245436
EUR/USD,2019-05-02,1.1199,1.1204,14:30:38.662000,127435135,52238662
EUR/USD,2019-05-02,1.1199,1.1203,14:30:43.731000,127435136,52243731
EUR/USD,2019-05-02,1.1198,1.1202,14:30:56.731000,127435137,52256731
EUR/USD,2019-05-02,1.1199,1.1202,14:30:55.795000,127435138,52255795
EUR/USD,2019-05-02,1.1199,1.1203,14:30:55.014000,127435139,52255014
EUR/USD,2019-05-02,1.1199,1.1202,14:30:58.634000,127435140,52258634
EUR/USD,2019-05-02,1.12,1.1201,14:30:51.629000,127435141,52251629
EUR/USD,2019-05-02,1.12,1.1201,14:30:51.206000,127435142,52251206
EUR/USD,2019-05-02,1.1198,1.1202,14:30:57.741000,127435143,52257741
EUR/USD,2019-05-02,1.1199,1.1202,14:30:50.684000,127435144,52250684
EUR/USD,2019-05-02,1.12,1.1201,14:30:56.159000,127435145,52256159
EUR/USD,2019-05-02,1.12,1.1201,14:30:57.053000,127435146,52257053
EUR/USD,2019-05-02,1.1198,1.1202,14:31:00.749000,127435147,52260749
EUR/USD,2019-05-02,1.12,1.1201,14:31:03.257000,127435148,52263257
EUR/USD,2019-05-02,1.1199,1.1202,14:31:01.505000,127435149,52261505
EUR/USD,2019-05-02,1.1199,1.1201,14:31:06.795000,127435150,52266795
EUR/USD,2019-05-02,1.1198,1.1201,14:31:04.047000,127435151,52264047
EUR/USD,2019-05-02,1.1198,1.1201,14:31:02.821000,127435152,52262821
EUR/USD,2019-05-02,1.1198,1.1203,14:31:09.186000,127435153,52269186
EUR/USD,2019-05-02,1.1198,1.1202,14:31:06.761000,127435154,52266761
EUR/USD,2019-05-02,1.1198,1.1203,14:31:07.824000,127435155,52267824
EUR/USD,2019-05-02,1.1199,1.1203,14:31:00.135000,127435156,52260135
EUR/USD,2019-05-02,1.1199,1.1201,14:31:07.773000,127435157,52267773
EUR/USD,2019-05-02,1.1198,1.1202,14:31:05.747000,127435158,52265747
EUR/USD,2019-05-02,1.1199,1.1203,14:30:59.757000,127435159,52259757
EUR/USD,2019-05-02,1.1198,1.1202,14:31:01.749000,127435160,52261749
EUR/USD,2019-05-02,1.1199,1.12,14:31:12.580000,127435161,52272580
EUR/USD,2019-05-02,1.1199,1.1204,14:31:19.337000,127435162,52279337
EUR/USD,2019-05-02,1.1198,1.1201,14:31:14.756000,127435163,52274756
EUR/USD,2019-05-02,1.1197,1.1201,14:31:14.772000,127435164,52274772
EUR/USD,2019-05-02,1.1197,1.1201,14:31:13.774000,127435165,52273774
EUR/USD,2019-05-02,1.1198,1.1201,14:31:18.364000,127435166,52278364
EUR/USD,2019-05-02,1.12,1.1201,14:31:17.293000,127435167,52277293
EUR/USD,2019-05-02,1.1197,1.1201,14:31:19.769000,127435168,52279769
EUR/USD,2019-05-02,1.1198,1.1201,14:31:12.127000,127435169,52272127
EUR/USD,2019-05-02,1.1198,1.1201,14:31:18.320000,127435170,52278320
EUR/USD,2019-05-02,1.1198,1.1203,14:31:15.045000,127435171,52275045
EUR/USD,2019-05-02,1.1198,1.1203,14:31:13.949000,127435172,52273949
EUR/USD,2019-05-02,1.1197,1.1201,14:31:27.824000,127435173,52287824
EUR/USD,2019-05-02,1.1198,1.1201,14:31:24.054000,127435174,52284054
EUR/USD,2019-05-02,1.1198,1.12,14:31:31.101000,127435175,52291101
EUR/USD,2019-05-02,1.1197,1.1201,14:31:30.185000,127435176,52290185
EUR/USD,2019-05-02,1.1198,1.1203,14:31:20.347000,127435177,52280347
EUR/USD,2019-05-02,1.1199,1.1201,14:31:26.306000,127435178,52286306
EUR/USD,2019-05-02,1.1199,1.12,14:31:29.576000,127435179,52289576
EUR/USD,2019-05-02,1.1198,1.12,14:31:23.644000,127435180,52283644
EUR/USD,2019-05-02,1.1197,1.1201,14:31:20.793000,127435181,52280793
EUR/USD,2019-05-02,1.1198,1.12,14:31:32.057000,127435182,52292057
EUR/USD,2019-05-02,1.1197,1.1201,14:31:24.790000,127435183,52284790
EUR/USD,2019-05-02,1.1198,1.1201,14:31:22.825000,127435184,52282825
EUR/USD,2019-05-02,1.1199,1.12,14:31:22.500000,127435185,52282500
EUR/USD,2019-05-02,1.1198,1.1201,14:31:39.009000,127435186,52299009
EUR/USD,2019-05-02,1.1198,1.12,14:31:32.935000,127435187,52292935
EUR/USD,2019-05-02,1.1198,1.1199,14:31:51.654000,127435188,52311654
EUR/USD,2019-05-02,1.1197,1.1201,14:31:46.791000,127435189,52306791
EUR/USD,2019-05-02,1.1197,1.1202,14:31:48.810000,127435190,52308810
EUR/USD,2019-05-02,1.1198,1.1201,14:31:46.046000,127435191,52306046
EUR/USD,2019-05-02,1.1197,1.1202,14:31:50.860000,127435192,52310860
EUR/USD,2019-05-02,1.1198,1.1199,14:31:52.183000,127435193,52312183
EUR/USD,2019-05-02,1.1197,1.12,14:31:48.877000,127435194,52308877
EUR/USD,2019-05-02,1.1198,1.12,14:31:46.666000,127435195,52306666
EUR/USD,2019-05-02,1.1196,1.12,14:31:53.799000,127435196,52313799
EUR/USD,2019-05-02,1.1197,1.12,14:31:48.016000,127435197,52308016
EUR/USD,2019-05-02,1.1197,1.1202,14:31:52.801000,127435198,52312801
EUR/USD,2019-05-02,1.1196,1.12,14:31:47.829000,127435199,52307829
EUR/USD,2019-05-02,1.1197,1.12,14:31:51.115000,127435200,52311115
EUR/USD,2019-05-02,1.1197,1.12,14:32:02.677000,127435201,52322677
EUR/USD,2019-05-02,1.12,1.1202,14:32:00.425000,127435202,52320425
EUR/USD,2019-05-02,1.1197,1.1201,14:32:00.264000,127435203,52320264
EUR/USD,2019-05-02,1.1199,1.1201,14:31:56.444000,127435204,52316444
EUR/USD,2019-05-02,1.1197,1.1202,14:31:59.110000,127435205,52319110
EUR/USD,2019-05-02,1.1199,1.12,14:31:56.755000,127435206,52316755
EUR/USD,2019-05-02,1.1199,1.12,14:31:56.291000,127435207,52316291
EUR/USD,2019-05-02,1.1198,1.1203,14:31:58.727000,127435208,52318727
EUR/USD,2019-05-02,1.1198,1.1201,14:32:01.511000,127435209,52321511
EUR/USD,2019-05-02,1.1197,1.1202,14:32:00.011000,127435210,52320011
EUR/USD,2019-05-02,1.1197,1.12,14:31:54.634000,127435211,52314634
EUR/USD,2019-05-02,1.1197,1.1199,14:32:02.302000,127435212,52322302
EUR/USD,2019-05-02,1.1199,1.12,14:31:58.045000,127435213,52318045
EUR/USD,2019-05-02,1.1198,1.12,14:31:55.617000,127435214,52315617
EUR/USD,2019-05-02,1.1199,1.1201,14:32:04.266000,127435215,52324266
EUR/USD,2019-05-02,1.1197,1.1201,14:32:02.822000,127435216,52322822
EUR/USD,2019-05-02,1.1197,1.1201,14:32:03.811000,127435217,52323811
EUR/USD,2019-05-02,1.1198,1.1199,14:32:02.123000,127435218,52322123
EUR/USD,2019-05-02,1.1197,1.12,14:31:54.215000,127435219,52314215
EUR/USD,2019-05-02,1.1198,1.1203,14:31:57.910000,127435220,52317910
EUR/USD,2019-05-02,1.1199,1.12,14:31:56.778000,127435221,52316778
EUR/USD,2019-05-02,1.1197,1.1201,14:31:54.802000,127435222,52314802
EUR/USD,2019-05-02,1.1199,1.1204,14:32:02.952000,127435223,52322952
EUR/USD,2019-05-02,1.1197,1.1202,14:32:02.012000,127435224,52322012
EUR/USD,2019-05-02,1.1197,1.1201,14:31:55.821000,127435225,52315821
EUR/USD,2019-05-02,1.1196,1.12,14:31:59.905000,127435226,52319905
EUR/USD,2019-05-02,1.1199,1.1204,14:32:04.090000,127435227,52324090
EUR/USD,2019-05-02,1.1197,1.12,14:32:09.667000,127435228,52329667
EUR/USD,2019-05-02,1.1196,1.12,14:32:08.845000,127435229,52328845
EUR/USD,2019-05-02,1.1199,1.12,14:32:14.925000,127435230,52334925
EUR/USD,2019-05-02,1.1197,1.1202,14:32:04.899000,127435231,52324899
EUR/USD,2019-05-02,1.1198,1.12,14:32:14.615000,127435232,52334615
EUR/USD,2019-05-02,1.1197,1.1202,14:32:06.897000,127435233,52326897
EUR/USD,2019-05-02,1.1199,1.1201,14:32:04.723000,127435234,52324723
EUR/USD,2019-05-02,1.1197,1.1199,14:32:09.291000,127435235,52329291
EUR/USD,2019-05-02,1.1197,1.1202,14:32:06.021000,127435236,52326021
EUR/USD,2019-05-02,1.1196,1.12,14:32:14.844000,127435237,52334844
EUR/USD,2019-05-02,1.1198,1.1199,14:32:06.484000,127435238,52326484
EUR/USD,2019-05-02,1.1196,1.12,14:32:07.822000,127435239,52327822
EUR/USD,2019-05-02,1.1198,1.1199,14:32:06.055000,127435240,52326055
EUR/USD,2019-05-02,1.1197,1.12,14:32:11.124000,127435241,52331124
EUR/USD,2019-05-02,1.1197,1.12,14:32:09.718000,127435242,52329718
EUR/USD,2019-05-02,1.1197,1.1202,14:32:22.233000,127435243,52342233
EUR/USD,2019-05-02,1.1195,1.1199,14:32:15.829000,127435244,52335829
EUR/USD,2019-05-02,1.1197,1.12,14:32:23.118000,127435245,52343118
EUR/USD,2019-05-02,1.1195,1.1199,14:32:17.843000,127435246,52337843
EUR/USD,2019-05-02,1.1196,1.1201,14:32:19.310000,127435247,52339310
EUR/USD,2019-05-02,1.1196,1.1201,14:32:17.157000,127435248,52337157
EUR/USD,2019-05-02,1.1197,1.1199,14:32:24.347000,127435249,52344347
EUR/USD,2019-05-02,1.1196,1.12,14:32:19.832000,127435250,52339832
EUR/USD,2019-05-02,1.1196,1.12,14:32:20.857000,127435251,52340857
EUR/USD,2019-05-02,1.1197,1.1202,14:32:23.443000,127435252,52343443
EUR/USD,2019-05-02,1.1196,1.1199,14:32:16.125000,127435253,52336125
EUR/USD,2019-05-02,1.1196,1.12,14:32:22.854000,127435254,52342854
EUR/USD,2019-05-02,1.1196,1.12,14:32:18.849000,127435255,52338849
EUR/USD,2019-05-02,1.1197,1.1202,14:32:24.323000,127435256,52344323
EUR/USD,2019-05-02,1.1196,1.1199,14:32:16.509000,127435257,52336509
EUR/USD,2019-05-02,1.1196,1.1199,14:32:17.046000,127435258,52337046
EUR/USD,2019-05-02,1.1196,1.1201,14:32:20.242000,127435259,52340242
EUR/USD,2019-05-02,1.1197,1.1199,14:32:16.024000,127435260,52336024
EUR/USD,2019-05-02,1.1196,1.12,14:32:23.874000,127435261,52343874
EUR/USD,2019-05-02,1.1198,1.12,14:32:35.517000,127435262,52355517
EUR/USD,2019-05-02,1.1198,1.12,14:32:26.118000,127435263,52346118
EUR/USD,2019-05-02,1.1196,1.12,14:32:30.128000,127435264,52350128
EUR/USD,2019-05-02,1.1197,1.1199,14:32:26.048000,127435265,52346048
EUR/USD,2019-05-02,1.1196,1.12,14:32:31.876000,127435266,52351876
EUR/USD,2019-05-02,1.1198,1.1199,14:32:30.107000,127435267,52350107
EUR/USD,2019-05-02,1.1196,1.12,14:32:26.871000,127435268,52346871
EUR/USD,2019-05-02,1.1198,1.1199,14:32:26.147000,127435269,52346147
EUR/USD,2019-05-02,1.1196,1.12,14:32:33.925000,127435270,52353925
EUR/USD,2019-05-02,1.1197,1.1199,14:32:28.717000,127435271,52348717
EUR/USD,2019-05-02,1.1196,1.12,14:32:30.875000,127435272,52350875
EUR/USD,2019-05-02,1.1197,1.1199,14:32:34.807000,127435273,52354807
EUR/USD,2019-05-02,1.1196,1.1199,14:32:35.855000,127435274,52355855
EUR/USD,2019-05-02,1.1196,1.12,14:32:40.887000,127435275,52360887
EUR/USD,2019-05-02,1.1197,1.1199,14:32:42.766000,127435276,52362766
EUR/USD,2019-05-02,1.1196,1.12,14:32:39.872000,127435277,52359872
EUR/USD,2019-05-02,1.1196,1.12,14:32:46.273000,127435278,52366273
EUR/USD,2019-05-02,1.1196,1.12,14:32:39.050000,127435279,52359050
EUR/USD,2019-05-02,1.1196,1.12,14:32:41.882000,127435280,52361882
EUR/USD,2019-05-02,1.1196,1.12,14:32:50.049000,127435281,52370049
EUR/USD,2019-05-02,1.1196,1.12,14:32:52.225000,127435282,52372225
EUR/USD,2019-05-02,1.1196,1.1201,14:32:55.822000,127435283,52375822
EUR/USD,2019-05-02,1.1197,1.1199,14:32:57.030000,127435284,52377030
EUR/USD,2019-05-02,1.1195,1.1199,14:32:54.895000,127435285,52374895
EUR/USD,2019-05-02,1.1197,1.1199,14:32:51.199000,127435286,52371199
EUR/USD,2019-05-02,1.1196,1.12,14:32:55.897000,127435287,52375897
EUR/USD,2019-05-02,1.1197,1.1199,14:32:56.324000,127435288,52376324
EUR/USD,2019-05-02,1.1196,1.1199,14:32:51.110000,127435289,52371110
EUR/USD,2019-05-02,1.1197,1.1198,14:32:55.426000,127435290,52375426
EUR/USD,2019-05-02,1.1196,1.1201,14:32:59.632000,127435291,52379632
EUR/USD,2019-05-02,1.1197,1.1199,14:33:01.520000,127435292,52381520
EUR/USD,2019-05-02,1.1196,1.12,14:32:57.904000,127435293,52377904
EUR/USD,2019-05-02,1.1196,1.12,14:33:06.938000,127435294,52386938
EUR/USD,2019-05-02,1.1197,1.1199,14:33:00.057000,127435295,52380057
EUR/USD,2019-05-02,1.1196,1.12,14:33:03.912000,127435296,52383912
EUR/USD,2019-05-02,1.1195,1.1199,14:33:01.130000,127435297,52381130
EUR/USD,2019-05-02,1.1198,1.1199,14:33:06.163000,127435298,52386163
EUR/USD,2019-05-02,1.1197,1.1198,14:33:07.057000,127435299,52387057
EUR/USD,2019-05-02,1.1197,1.1198,14:33:04.210000,127435300,52384210
EUR/USD,2019-05-02,1.1196,1.1199,14:33:06.631000,127435301,52386631
EUR/USD,2019-05-02,1.1196,1.12,14:33:01.891000,127435302,52381891
EUR/USD,2019-05-02,1.1197,1.1199,14:32:58.206000,127435303,52378206
EUR/USD,2019-05-02,1.1195,1.1199,14:33:00.284000,127435304,52380284
EUR/USD,2019-05-02,1.1196,1.12,14:33:02.915000,127435305,52382915
EUR/USD,2019-05-02,1.1195,1.1199,14:33:00.217000,127435306,52380217
EUR/USD,2019-05-02,1.1196,1.12,14:33:05.928000,127435307,52385928
EUR/USD,2019-05-02,1.1196,1.1199,14:33:14.651000,127435308,52394651
EUR/USD,2019-05-02,1.1196,1.1199,14:33:18.025000,127435309,52398025
EUR/USD,2019-05-02,1.1197,1.1198,14:33:14.905000,127435310,52394905
EUR/USD,2019-05-02,1.1196,1.12,14:33:15.532000,127435311,52395532
EUR/USD,2019-05-02,1.1196,1.1199,14:33:14.702000,127435312,52394702
EUR/USD,2019-05-02,1.1196,1.12,14:33:11.913000,127435313,52391913
EUR/USD,2019-05-02,1.1196,1.12,14:33:07.943000,127435314,52387943
EUR/USD,2019-05-02,1.1196,1.12,14:33:13.048000,127435315,52393048
EUR/USD,2019-05-02,1.1197,1.12,14:33:22.119000,127435316,52402119
EUR/USD,2019-05-02,1.1196,1.12,14:33:22.028000,127435317,52402028
EUR/USD,2019-05-02,1.1196,1.12,14:33:20.946000,127435318,52400946
EUR/USD,2019-05-02,1.1198,1.1199,14:33:28.293000,127435319,52408293
EUR/USD,2019-05-02,1.1197,1.12,14:33:21.924000,127435320,52401924
EUR/USD,2019-05-02,1.1198,1.12,14:33:25.772000,127435321,52405772
EUR/USD,2019-05-02,1.1196,1.12,14:33:19.934000,127435322,52399934
EUR/USD,2019-05-02,1.1197,1.1199,14:33:22.824000,127435323,52402824
EUR/USD,2019-05-02,1.1197,1.1202,14:33:24.290000,127435324,52404290
EUR/USD,2019-05-02,1.1198,1.12,14:33:28.050000,127435325,52408050
EUR/USD,2019-05-02,1.1198,1.1199,14:33:20.224000,127435326,52400224
EUR/USD,2019-05-02,1.1198,1.1203,14:33:38.395000,127435327,52418395
EUR/USD,2019-05-02,1.1196,1.12,14:33:30.260000,127435328,52410260
EUR/USD,2019-05-02,1.1198,1.12,14:33:38.676000,127435329,52418676
EUR/USD,2019-05-02,1.1197,1.12,14:33:30.620000,127435330,52410620
EUR/USD,2019-05-02,1.1198,1.1199,14:33:32.194000,127435331,52412194
EUR/USD,2019-05-02,1.1197,1.12,14:33:35.050000,127435332,52415050
EUR/USD,2019-05-02,1.1197,1.1201,14:33:31.270000,127435333,52411270
EUR/USD,2019-05-02,1.1197,1.1201,14:33:34.021000,127435334,52414021
EUR/USD,2019-05-02,1.1197,1.12,14:33:32.549000,127435335,52412549
EUR/USD,2019-05-02,1.1197,1.12,14:33:32.489000,127435336,52412489
EUR/USD,2019-05-02,1.1199,1.1201,14:33:36.081000,127435337,52416081
EUR/USD,2019-05-02,1.1197,1.1202,14:33:49.596000,127435338,52429596
EUR/USD,2019-05-02,1.1198,1.1203,14:33:49.499000,127435339,52429499
EUR/USD,2019-05-02,1.1199,1.1201,14:33:39.588000,127435340,52419588
EUR/USD,2019-05-02,1.1199,1.12,14:33:45.441000,127435341,52425441
EUR/USD,2019-05-02,1.1197,1.1202,14:33:44.557000,127435342,52424557
EUR/USD,2019-05-02,1.1198,1.1203,14:33:41.597000,127435343,52421597
EUR/USD,2019-05-02,1.1198,1.1203,14:33:44.052000,127435344,52424052
EUR/USD,2019-05-02,1.1197,1.1202,14:33:48.566000,127435345,52428566
EUR/USD,2019-05-02,1.1197,1.1202,14:33:42.655000,127435346,52422655
EUR/USD,2019-05-02,1.12,1.1201,14:33:40.419000,127435347,52420419
EUR/USD,2019-05-02,1.1198,1.1203,14:33:47.706000,127435348,52427706
EUR/USD,2019-05-02,1.1198,1.1203,14:33:40.474000,127435349,52420474
EUR/USD,2019-05-02,1.1197,1.12,14:33:46.860000,127435350,52426860
EUR/USD,2019-05-02,1.1197,1.1202,14:33:52.060000,127435351,52432060
EUR/USD,2019-05-02,1.1198,1.12,14:33:53.816000,127435352,52433816
EUR/USD,2019-05-02,1.1198,1.1203,14:33:57.816000,127435353,52437816
EUR/USD,2019-05-02,1.1197,1.1202,14:34:02.135000,127435354,52442135
EUR/USD,2019-05-02,1.1198,1.1199,14:33:56.266000,127435355,52436266
EUR/USD,2019-05-02,1.1197,1.1201,14:33:59.030000,127435356,52439030
EUR/USD,2019-05-02,1.1196,1.12,14:34:00.052000,127435357,52440052
EUR/USD,2019-05-02,1.1197,1.12,14:33:54.633000,127435358,52434633
EUR/USD,2019-05-02,1.1196,1.12,14:33:58.019000,127435359,52438019
EUR/USD,2019-05-02,1.1197,1.1202,14:33:50.506000,127435360,52430506
EUR/USD,2019-05-02,1.1197,1.1202,14:33:50.611000,127435361,52430611
EUR/USD,2019-05-02,1.1197,1.1201,14:33:56.024000,127435362,52436024
EUR/USD,2019-05-02,1.1198,1.1199,14:33:52.206000,127435363,52432206
EUR/USD,2019-05-02,1.1198,1.1203,14:33:59.874000,127435364,52439874
EUR/USD,2019-05-02,1.1198,1.12,14:33:55.730000,127435365,52435730
EUR/USD,2019-05-02,1.1197,1.1202,14:34:00.884000,127435366,52440884
EUR/USD,2019-05-02,1.1198,1.12,14:34:01.522000,127435367,52441522
EUR/USD,2019-05-02,1.1197,1.12,14:33:51.525000,127435368,52431525
EUR/USD,2019-05-02,1.1197,1.1201,14:33:54.025000,127435369,52434025
EUR/USD,2019-05-02,1.1197,1.1201,14:34:00.182000,127435370,52440182
EUR/USD,2019-05-02,1.1197,1.1201,14:33:51.105000,127435371,52431105
EUR/USD,2019-05-02,1.1196,1.1201,14:34:03.362000,127435372,52443362
EUR/USD,2019-05-02,1.1196,1.12,14:34:03.022000,127435373,52443022
EUR/USD,2019-05-02,1.1197,1.1202,14:34:04.018000,127435374,52444018
EUR/USD,2019-05-02,1.1197,1.12,14:34:12.654000,127435375,52452654
EUR/USD,2019-05-02,1.1198,1.1199,14:34:11.549000,127435376,52451549
EUR/USD,2019-05-02,1.1197,1.1199,14:34:11.144000,127435377,52451144
EUR/USD,2019-05-02,1.1197,1.12,14:34:02.852000,127435378,52442852
EUR/USD,2019-05-02,1.1198,1.12,14:34:10.031000,127435379,52450031
EUR/USD,2019-05-02,1.1196,1.12,14:34:10.048000,127435380,52450048
EUR/USD,2019-05-02,1.1197,1.12,14:34:12.708000,127435381,52452708
EUR/USD,2019-05-02,1.1197,1.1202,14:34:07.055000,127435382,52447055
EUR/USD,2019-05-02,1.1196,1.12,14:34:15.210000,127435383,52455210
EUR/USD,2019-05-02,1.1196,1.12,14:34:17.052000,127435384,52457052
EUR/USD,2019-05-02,1.1196,1.12,14:34:15.180000,127435385,52455180
EUR/USD,2019-05-02,1.1197,1.1198,14:34:13.566000,127435386,52453566
EUR/USD,2019-05-02,1.1196,1.1199,14:34:19.602000,127435387,52459602
EUR/USD,2019-05-02,1.1197,1.1198,14:34:19.899000,127435388,52459899
EUR/USD,2019-05-02,1.1197,1.1199,14:34:24.473000,127435389,52464473
EUR/USD,2019-05-02,1.1196,1.12,14:34:20.041000,127435390,52460041
EUR/USD,2019-05-02,1.1197,1.12,14:34:21.105000,127435391,52461105
EUR/USD,2019-05-02,1.1198,1.1199,14:34:24.529000,127435392,52464529
EUR/USD,2019-05-02,1.1196,1.12,14:34:14.033000,127435393,52454033
EUR/USD,2019-05-02,1.1196,1.12,14:34:19.032000,127435394,52459032
EUR/USD,2019-05-02,1.1198,1.1203,14:34:35.418000,127435395,52475418
EUR/USD,2019-05-02,1.1198,1.1199,14:34:34.321000,127435396,52474321
EUR/USD,2019-05-02,1.1198,1.1199,14:34:26.665000,127435397,52466665
EUR/USD,2019-05-02,1.1197,1.1201,14:34:30.231000,127435398,52470231
EUR/USD,2019-05-02,1.1196,1.12,14:34:28.048000,127435399,52468048
EUR/USD,2019-05-02,1.1198,1.1199,14:34:29.056000,127435400,52469056
EUR/USD,2019-05-02,1.1198,1.1199,14:34:31.122000,127435401,52471122
EUR/USD,2019-05-02,1.1198,1.1199,14:34:35.301000,127435402,52475301
EUR/USD,2019-05-02,1.1198,1.1203,14:34:33.370000,127435403,52473370
EUR/USD,2019-05-02,1.1197,1.12,14:34:35.021000,127435404,52475021
EUR/USD,2019-05-02,1.1197,1.1199,14:34:28.829000,127435405,52468829
EUR/USD,2019-05-02,1.1199,1.12,14:34:29.571000,127435406,52469571
EUR/USD,2019-05-02,1.1197,1.1201,14:34:29.128000,127435407,52469128
EUR/USD,2019-05-02,1.1196,1.12,14:34:34.052000,127435408,52474052
EUR/USD,2019-05-02,1.1198,1.1203,14:34:31.327000,127435409,52471327
EUR/USD,2019-05-02,1.1197,1.1201,14:34:32.031000,127435410,52472031
EUR/USD,2019-05-02,1.1196,1.12,14:34:33.118000,127435411,52473118
EUR/USD,2019-05-02,1.1198,1.1199,14:34:26.696000,127435412,52466696
EUR/USD,2019-05-02,1.1197,1.1202,14:34:32.550000,127435413,52472550
EUR/USD,2019-05-02,1.1197,1.1202,14:34:36.413000,127435414,52476413
EUR/USD,2019-05-02,1.1197,1.1202,14:34:42.472000,127435415,52482472
EUR/USD,2019-05-02,1.1197,1.1202,14:34:44.507000,127435416,52484507
EUR/USD,2019-05-02,1.1198,1.1203,14:34:43.450000,127435417,52483450
EUR/USD,2019-05-02,1.1197,1.1202,14:34:40.416000,127435418,52480416
EUR/USD,2019-05-02,1.1197,1.1202,14:34:38.445000,127435419,52478445
EUR/USD,2019-05-02,1.1199,1.12,14:34:39.355000,127435420,52479355
EUR/USD,2019-05-02,1.1197,1.1202,14:34:41.400000,127435421,52481400
EUR/USD,2019-05-02,1.1198,1.1203,14:34:41.449000,127435422,52481449
EUR/USD,2019-05-02,1.1197,1.1202,14:34:40.658000,127435423,52480658
EUR/USD,2019-05-02,1.1198,1.1203,14:34:37.410000,127435424,52477410
EUR/USD,2019-05-02,1.1198,1.1203,14:34:39.499000,127435425,52479499
EUR/USD,2019-05-02,1.1197,1.12,14:34:42.640000,127435426,52482640
EUR/USD,2019-05-02,1.1197,1.1202,14:34:42.369000,127435427,52482369
EUR/USD,2019-05-02,1.1197,1.12,14:34:36.746000,127435428,52476746
EUR/USD,2019-05-02,1.1197,1.1202,14:34:43.552000,127435429,52483552
EUR/USD,2019-05-02,1.1198,1.1203,14:34:41.110000,127435430,52481110
EUR/USD,2019-05-02,1.1197,1.1202,14:34:44.561000,127435431,52484561
EUR/USD,2019-05-02,1.1197,1.1202,14:34:38.348000,127435432,52478348
EUR/USD,2019-05-02,1.1197,1.12,14:34:55.252000,127435433,52495252
EUR/USD,2019-05-02,1.1197,1.1202,14:34:50.050000,127435434,52490050
EUR/USD,2019-05-02,1.1198,1.1199,14:34:50.357000,127435435,52490357
EUR/USD,2019-05-02,1.1198,1.1199,14:34:56.363000,127435436,52496363
EUR/USD,2019-05-02,1.1197,1.12,14:34:55.205000,127435437,52495205
EUR/USD,2019-05-02,1.1196,1.12,14:34:52.201000,127435438,52492201
EUR/USD,2019-05-02,1.1196,1.12,14:34:53.200000,127435439,52493200
EUR/USD,2019-05-02,1.1196,1.12,14:34:50.190000,127435440,52490190
EUR/USD,2019-05-02,1.1198,1.1202,14:34:56.282000,127435441,52496282
EUR/USD,2019-05-02,1.1197,1.12,14:34:51.119000,127435442,52491119
EUR/USD,2019-05-02,1.1198,1.12,14:34:51.612000,127435443,52491612
